repeat,dim,bottleneck,ratio,spearman,pvalue,final_loss
25,160,6,0.0375,0.09550384213232922,1.0580155907155783e-21,50.99456205368042
25,192,12,0.0625,0.08765944255441957,1.609409331255318e-18,60.65452661514282
25,176,16,0.0909,0.10339023792521268,3.5582118752193047e-25,56.092851066589354
25,200,24,0.12,0.07614205415437349,2.4531814692593772e-14,62.35799875259399
25,192,28,0.1458,0.0751501503222064,5.283451943680507e-14,59.93960685729981
25,160,28,0.175,0.09379567630461207,5.502074290622963e-21,51.18529205322265
25,160,32,0.2,0.09784130746076372,1.0562656013678047e-22,50.62729024887085
25,96,20,0.2083,0.11674612426872172,1.0905124706332445e-31,32.71306557655335
25,128,32,0.25,0.14516017541343182,3.179025891922739e-48,41.511577129364014
25,112,32,0.2857,0.1640435825343485,2.895269560713531e-61,36.927972412109376
25,64,20,0.3125,0.18557220828772208,3.5517863490085464e-78,21.96385669708252
25,56,20,0.3571,0.2503350483433505,9.976351304612734e-143,19.67183675765991
25,80,32,0.4,0.18389908329899082,8.787237357069845e-77,25.92854142189026
25,56,24,0.4286,0.27637854469578543,8.894185402684035e-175,19.253239774703978
25,64,28,0.4375,0.27945697339056974,8.288700891208392e-179,22.154653787612915
25,64,32,0.5,0.2752562527845625,2.544597613489068e-173,21.884942626953126
25,56,32,0.5714,0.28657046774170464,2.5396762289822804e-188,19.32446131706238
25,48,28,0.5833,0.32715698578356983,4.132800503261131e-248,16.092453265190123
25,40,24,0.6,0.35460726167407264,3.95964442909176e-294,13.32690658569336
25,32,20,0.625,0.3608031678200317,3.586002182326556e-305,12.056565618515014
25,48,32,0.6667,0.2602964630029646,1.4738126544966976e-154,15.446896409988403
25,40,28,0.7,0.3311726712117267,1.4929148342621793e-254,13.071727919578553
25,28,20,0.7143,0.44883643256436434,0.0,6.677126944065094
25,32,24,0.75,0.33471138719911386,2.60519296584921e-260,9.673945212364197
25,40,32,0.8,0.3100391469523915,9.946266053231652e-222,11.396614170074463
25,24,20,0.8333,0.38784148249441486,0.0,10.538807940483093
25,28,24,0.8571,0.4578029195220292,0.0,4.726915419101715
25,32,28,0.875,0.408905800125058,0.0,7.900895738601685
25,32,32,1.0,0.34092972141729716,1.29229247712168e-270,8.143808281421661
26,200,2,0.01,0.0394557482208948,7.926277090705652e-05,63.13713235855103
26,160,6,0.0375,0.06747271889852369,1.4369894742517481e-11,51.81237621307373
26,192,12,0.0625,0.06722581583309072,1.704175972123014e-11,60.51837167739868
26,176,16,0.0909,0.09606985174058998,6.086782480503043e-22,55.13874568939209
26,200,24,0.12,0.08892543426037662,5.145526494195649e-19,62.54985523223877
26,192,28,0.1458,0.09745361979715371,1.553896795651394e-22,59.90941324234009
26,160,28,0.175,0.1217630638594283,2.422569959089094e-34,50.4323694229126
26,160,32,0.2,0.11413445418732159,2.3664574732170132e-30,50.88078441619873
26,96,20,0.2083,0.15237926409407693,5.157978826360023e-53,32.75567474365234
26,128,32,0.25,0.10891991489484268,8.935247448911975e-28,42.096801948547366
26,112,32,0.2857,0.17034229446612836,5.51128523460483e-66,36.733500957489014
26,64,20,0.3125,0.24824783440647832,2.5798740305111003e-140,22.306056690216064
26,56,20,0.3571,0.28357282788372823,2.805692597153859e-184,19.710810565948485
26,80,32,0.4,0.1847989720199897,1.5706548086259715e-77,27.752340221405028
26,56,24,0.4286,0.2773021897450219,5.561946705595846e-176,19.625952339172365
26,64,28,0.4375,0.28262079021020786,5.26902422735859e-183,21.84190535545349
26,64,32,0.5,0.23430125382301256,8.943446615331315e-125,22.324169826507568
26,56,32,0.5714,0.2718838875788389,5.507253003305309e-169,17.433843660354615
26,48,28,0.5833,0.24620205509002055,5.678427503495182e-138,16.831004858016968
26,40,24,0.6,0.34390156121501564,1.2652980023974632e-275,12.503877019882202
26,32,20,0.625,0.4168499196044992,0.0,6.408442509174347
26,48,32,0.6667,0.3212501469685015,8.242213260363016e-239,17.12734513282776
26,40,28,0.7,0.309227297624273,1.6070486199656882e-220,12.298406314849853
26,28,20,0.7143,0.487719397397194,0.0,7.029429352283477
26,32,24,0.75,0.3384117125641171,2.0544573610550463e-266,7.901834046840667
26,40,32,0.8,0.3304984766689848,1.82995143377197e-253,12.252458214759827
26,24,20,0.8333,0.4184801306248013,0.0,4.852883797883988
26,28,24,0.8571,0.4736821247848212,0.0,6.3335214138031
26,32,28,0.875,0.41997208501172084,0.0,8.19511890411377
26,32,32,1.0,0.4735108876151089,0.0,7.040056979656219
27,200,2,0.01,0.03040290101407895,0.0023609717621415746,63.36350450515747
27,160,6,0.0375,0.1017932243104099,1.891667636911983e-24,51.27417364120483
27,192,12,0.0625,0.057520980926043394,8.605649117327985e-09,60.23562183380127
27,176,16,0.0909,0.0946592232083043,2.399673803800447e-21,55.508639335632324
27,200,24,0.12,0.09132912748801952,5.646128166311607e-20,62.13853130340576
27,192,28,0.1458,0.07054355253553665,1.6380144199557912e-12,59.996289539337155
27,160,28,0.175,0.10907775296850193,7.497006399667151e-28,51.31019172668457
27,160,32,0.2,0.10610150908076897,1.965072379956025e-26,50.40537300109863
27,96,20,0.2083,0.10831664872333252,1.7433875711827925e-27,31.96975450515747
27,128,32,0.25,0.12978182003733243,8.078057708102346e-39,41.76478595733643
27,112,32,0.2857,0.1696106305535847,1.9915021226498173e-65,36.68293285369873
27,64,20,0.3125,0.2109322632453226,5.852638673487466e-101,21.654608058929444
27,56,20,0.3571,0.27370618370506183,2.5467773082121655e-171,19.631774950027467
27,80,32,0.4,0.2076309736509326,8.15699806896049e-98,26.836932325363158
27,56,24,0.4286,0.26121064058010635,1.1386024802270214e-155,19.7881422996521
27,64,28,0.4375,0.24044907178121203,1.6799453582200662e-131,21.162046194076538
27,64,32,0.5,0.2552843737888437,1.5365311226216006e-148,22.44573583602905
27,56,32,0.5714,0.3456985302729853,1.1132678180293367e-278,16.481704926490785
27,48,28,0.5833,0.2716816399728164,9.976217510795962e-169,14.091577982902527
27,40,24,0.6,0.31799120482791204,9.076267914146699e-234,11.743098473548889
27,32,20,0.625,0.3704953449689535,0.0,9.89674973487854
27,48,32,0.6667,0.33624022025040223,8.02510609148566e-263,16.637081813812255
27,40,28,0.7,0.2579907901799079,8.983834657981894e-152,12.588264536857604
27,28,20,0.7143,0.41771826304918264,0.0,8.631392323970795
27,32,24,0.75,0.4819532845275328,0.0,5.608506101369858
27,40,32,0.8,0.39745491663854915,0.0,10.511220788955688
27,24,20,0.8333,0.4778398299383983,0.0,5.996986997127533
27,28,24,0.8571,0.44840512584805126,0.0,4.238999038934708
27,32,28,0.875,0.3772733780087338,0.0,8.612707602977753
27,32,32,1.0,0.3618308316783083,5.000621877191523e-307,6.678638684749603
28,200,2,0.01,0.02596656557331711,0.009410497586494796,62.67529582977295
28,160,6,0.0375,0.08194888103429707,2.255205518713133e-16,51.27587785720825
28,192,12,0.0625,0.09052296817503991,1.1924622023476688e-19,60.728109169006345
28,176,16,0.0909,0.0739448927695536,1.3243968658100227e-13,55.77949523925781
28,200,24,0.12,0.07924156439802041,2.094020103431634e-15,62.90343923568726
28,192,28,0.1458,0.09624732562496736,5.114590215416931e-22,60.27224922180176
28,160,28,0.175,0.10109258552065122,3.904900358628981e-24,50.71413469314575
28,160,32,0.2,0.09916619146487482,2.791430143774822e-23,50.7310471534729
28,96,20,0.2083,0.149291184679992,6.178546401571568e-51,33.03605394363403
28,128,32,0.25,0.13626081879679047,1.193259379258196e-42,41.19845142364502
28,112,32,0.2857,0.12057124763567621,1.0589362494125808e-33,37.83901319503784
28,64,20,0.3125,0.23216054562560548,1.7705132618821394e-122,21.731381988525392
28,56,20,0.3571,0.276616700034167,4.3565375145478714e-175,19.65605435371399
28,80,32,0.4,0.16829588348695884,1.9741833653759674e-64,27.86069874763489
28,56,24,0.4286,0.24413424119334243,1.2587053477230873e-135,17.663994550704956
28,64,28,0.4375,0.2310009190260092,3.036668450952681e-121,21.552620935440064
28,64,32,0.5,0.2511498068914981,1.1245777998225457e-143,22.16122374534607
28,56,32,0.5714,0.2983460472674605,1.0826216211730588e-204,18.23113899230957
28,48,28,0.5833,0.3215625093476251,2.68830886059468e-239,15.9947350025177
28,40,24,0.6,0.2587577509395775,1.0719840819125372e-152,13.221018505096435
28,32,20,0.625,0.38179093377790935,0.0,10.861427545547485
28,48,32,0.6667,0.3120326496483265,1.0332621340821101e-224,15.498912835121155
28,40,28,0.7,0.391095497614955,0.0,11.603253769874573
28,28,20,0.7143,0.44029856120298555,0.0,6.982781863212585
28,32,24,0.75,0.4481307638693076,0.0,8.023862636089325
28,40,32,0.8,0.33366419706064193,1.3420995310756126e-258,11.237182378768921
28,24,20,0.8333,0.4552127769041278,0.0,2.37561272084713
28,28,24,0.8571,0.452913598277136,0.0,7.346921718120575
28,32,28,0.875,0.41220664548606645,0.0,9.673648238182068
28,32,32,1.0,0.3301599739455997,6.424965472590971e-253,11.285445189476013
29,200,2,0.01,0.035592596989056376,0.000370935785538571,62.85511713027954
29,160,6,0.0375,0.10710338337933883,6.611371895460155e-27,50.66226062774658
29,192,12,0.0625,0.09268342306097822,1.5843196644069354e-20,60.12797155380249
29,176,16,0.0909,0.07476956593971189,7.073324074585809e-14,55.51001605987549
29,200,24,0.12,0.07810362187872369,5.22660022021245e-15,62.65142345428467
29,192,28,0.1458,0.08937878104133146,3.4070212330499504e-19,60.444261360168454
29,160,28,0.175,0.11512859614130905,7.395637787610068e-31,50.91141233444214
29,160,32,0.2,0.12554010609500127,2.0500811536187015e-36,50.529969215393066
29,96,20,0.2083,0.1482611308427059,2.9808542078615064e-50,31.77155876159668
29,128,32,0.25,0.15676129755653012,4.866734763960883e-56,40.51036996841431
29,112,32,0.2857,0.1527693344021712,2.797706429533299e-53,37.3068769454956
29,64,20,0.3125,0.24697424637374246,7.456849041270719e-139,22.074197864532472
29,56,20,0.3571,0.27238421459984213,1.263731101446113e-169,19.41295576095581
29,80,32,0.4,0.22244877083915504,2.3678538720391065e-112,26.450132513046263
29,56,24,0.4286,0.2708169410481694,1.2579390886622176e-167,19.84593071937561
29,64,28,0.4375,0.26691891517718913,1.0263573449392511e-162,20.771647262573243
29,64,32,0.5,0.230692700582927,6.446287360853647e-121,21.176672744750977
29,56,32,0.5714,0.30285928795659284,3.5635260099576785e-211,19.52542781829834
29,48,28,0.5833,0.2541630667416307,3.271143219975125e-147,15.437757015228271
29,40,24,0.6,0.38243888798038883,0.0,10.771947932243346
29,32,20,0.625,0.41247142742071424,0.0,7.84797648191452
29,48,32,0.6667,0.30220082787400826,3.198323586153986e-210,14.902454710006714
29,40,28,0.7,0.41394300050342997,0.0,12.77112545967102
29,28,20,0.7143,0.4445409321774093,0.0,7.972453212738037
29,32,24,0.75,0.39785360218253607,0.0,8.166491115093232
29,40,32,0.8,0.3715843636158436,0.0,10.438240909576416
29,24,20,0.8333,0.5124742325767423,0.0,4.583640533685684
29,28,24,0.8571,0.4230737783347378,0.0,9.012086200714112
29,32,28,0.875,0.4544468903364689,0.0,9.82377643585205
29,32,32,1.0,0.3952940817049408,0.0,8.92789340019226
30,200,2,0.01,0.04815425688952515,1.4528184427523618e-06,63.69260234832764
30,160,6,0.0375,0.09192385208544462,3.238779155569098e-20,51.57441425323486
30,192,12,0.0625,0.09025275080726249,1.5298153288274083e-19,60.16146841049194
30,176,16,0.0909,0.10177707255364137,1.923648068548319e-24,56.004245853424074
30,200,24,0.12,0.06965452915331316,3.1013762191653455e-12,62.802721118927
30,192,28,0.1458,0.09728613623586387,1.8350246819508901e-22,60.298894023895265
30,160,28,0.175,0.09149104414309626,4.85502056535295e-20,50.495230770111085
30,160,32,0.2,0.10759454413593744,3.861268853241024e-27,51.0726619720459
30,96,20,0.2083,0.18994249613936803,7.035197396334053e-82,31.45014419555664
30,128,32,0.25,0.17539961850462127,6.539451927422332e-70,40.53133583068848
30,112,32,0.2857,0.13404540853976626,2.559012341499876e-41,36.055894184112546
30,64,20,0.3125,0.14734172684141725,1.202920905965877e-49,20.402355003356934
30,56,20,0.3571,0.26230740300707406,5.203645627678826e-157,20.45194993019104
30,80,32,0.4,0.22923861664838618,2.2134150162073564e-119,27.417401361465455
30,56,24,0.4286,0.3028163899361639,4.111927745880266e-211,18.390428829193116
30,64,28,0.4375,0.23905946681059467,5.789660560687067e-130,21.763870859146117
30,64,32,0.5,0.1786856096988561,1.58393182841466e-72,20.432513189315795
30,56,32,0.5714,0.29045308333253084,1.2399016138083194e-193,16.38212616443634
30,48,28,0.5833,0.2855861958958619,5.468734178165755e-187,16.29104084968567
30,40,24,0.6,0.3081570090695701,6.211692681419284e-219,13.325198292732239
30,32,20,0.625,0.38598182980381834,0.0,7.792978131771088
30,48,32,0.6667,0.34249996800499966,2.9613343205676968e-273,16.00342438220978
30,40,28,0.7,0.38819245369792454,0.0,11.39024486541748
30,28,20,0.7143,0.4744723332887233,0.0,4.617223000526428
30,32,24,0.75,0.40205444728854445,0.0,7.312500131130219
30,40,32,0.8,0.3474435035704351,1.1483024628300078e-281,10.971636271476745
30,24,20,0.8333,0.5140678923526789,0.0,3.7006434500217438
30,28,24,0.8571,0.46521060429210603,0.0,5.9985899209976195
30,32,28,0.875,0.41883995695239956,0.0,10.793262887001038
30,32,32,1.0,0.4043304134033041,0.0,7.630365312099457
31,200,2,0.01,0.025502299758859315,0.01076222549407121,62.67517900466919
31,160,6,0.0375,0.07985638218458099,1.270596462978478e-15,50.6968861579895
31,192,12,0.0625,0.058378730440604695,5.153884027385608e-09,60.42014875411987
31,176,16,0.0909,0.08186453704423462,2.4200260057391087e-16,55.741167068481445
31,200,24,0.12,0.09083029785216779,8.974287633535077e-20,62.59117994308472
31,192,28,0.1458,0.08200907532991168,2.144393199791371e-16,60.43580646514893
31,160,28,0.175,0.07553274807195684,3.934658849494549e-14,50.84683218002319
31,160,32,0.2,0.12247676890402254,9.944818245419719e-35,50.90336971282959
31,96,20,0.2083,0.16892744101520815,6.574505325724709e-65,32.014380598068236
31,128,32,0.25,0.10176936480032805,1.9390975823982103e-24,40.44371328353882
31,112,32,0.2857,0.16508313305562053,4.960002905079895e-62,37.04276571273804
31,64,20,0.3125,0.18042177692821773,6.264566010835973e-74,23.129832649230956
31,56,20,0.3571,0.27777328048173283,1.3471206894887799e-176,14.785643076896667
31,80,32,0.4,0.1717146040156612,4.875069326537383e-67,26.651081800460815
31,56,24,0.4286,0.29169747765697474,2.3615332740647987e-195,18.75876650810242
31,64,28,0.4375,0.2357404502334045,2.4792526621510244e-126,21.763356351852416
31,64,32,0.5,0.29168328858083287,2.470912891900225e-195,20.85321044921875
31,56,32,0.5714,0.2963837465878375,6.55845106009418e-202,17.932218837738038
31,48,28,0.5833,0.3216789064447891,1.7701889649656139e-239,13.901745223999024
31,40,24,0.6,0.3834127257061272,0.0,10.792985725402833
31,32,20,0.625,0.34237307225173075,4.846092778119021e-273,9.300089979171753
31,48,32,0.6667,0.3277749212657492,4.278176686637823e-249,15.178622078895568
31,40,28,0.7,0.3869279451412794,0.0,11.032655024528504
31,28,20,0.7143,0.4892052446120525,0.0,5.559142112731934
31,32,24,0.75,0.3850534860585349,0.0,8.088744020462036
31,40,32,0.8,0.32724142274041423,3.0324116175105942e-248,11.998583030700683
31,24,20,0.8333,0.4746510342545103,0.0,3.2483315080404283
31,28,24,0.8571,0.4452996545529966,0.0,6.241026842594147
31,32,28,0.875,0.3277612113256121,4.499220292679934e-249,9.987600135803223
31,32,32,1.0,0.4566517597625176,0.0,7.9593880534172055
32,200,2,0.01,0.028673396756231907,0.004136362612143263,63.16955308914184
32,160,6,0.0375,0.07820529586523556,4.8189904514359065e-15,51.434050750732425
32,192,12,0.0625,0.06867511531582308,6.208990590635335e-12,60.7250994682312
32,176,16,0.0909,0.05933315896261766,2.8886243056492557e-09,56.29514141082764
32,200,24,0.12,0.07586520549295118,3.041975387856722e-14,61.567878532409665
32,192,28,0.1458,0.07499342500786056,5.958976416234687e-14,60.19461965560913
32,160,28,0.175,0.13300828514559168,1.0559219755579063e-40,51.309138488769534
32,160,32,0.2,0.10522195756340152,5.0701215779208744e-26,50.58294258117676
32,96,20,0.2083,0.18459926304823,2.3033846025042953e-77,31.742465829849245
32,128,32,0.25,0.14077971309850543,1.9568779041126203e-45,41.94641265869141
32,112,32,0.2857,0.15417138473283595,3.062191151711307e-54,37.072559452056886
32,64,20,0.3125,0.1886936090669361,8.220842325954152e-81,23.15375862121582
32,56,20,0.3571,0.2421612817176128,2.0763869825120047e-133,16.63935260772705
32,80,32,0.4,0.20692656294526562,3.76222752803434e-97,26.89505491256714
32,56,24,0.4286,0.2920486083764861,7.6954281744287905e-196,17.85105504989624
32,64,28,0.4375,0.29335207882152076,1.1815696946712224e-197,21.125561428070068
32,64,32,0.5,0.25037455823649674,8.975978796554163e-143,20.877300453186034
32,56,32,0.5714,0.23218307640583077,1.675134347508264e-122,18.80232925415039
32,48,28,0.5833,0.33613589455335896,1.1920119307151032e-262,13.906665253639222
32,40,24,0.6,0.31983580523435806,1.2938730542729813e-236,11.27159903049469
32,32,20,0.625,0.3356311626803116,8.065974854370937e-262,9.04863245487213
32,48,32,0.6667,0.2775351695553517,2.7594500288844186e-176,16.937647676467897
32,40,28,0.7,0.39337215388572155,0.0,12.194339323043824
32,28,20,0.7143,0.4428714744487148,0.0,7.499457204341889
32,32,24,0.75,0.40920135727201357,0.0,13.15300498008728
32,40,32,0.8,0.4039742709437427,0.0,8.2536865234375
32,24,20,0.8333,0.5072533444405335,0.0,2.8816219598054884
32,28,24,0.8571,0.34819183428191836,5.934919250634209e-283,5.7176129698753355
32,32,28,0.875,0.3922021041100211,0.0,9.881462264060975
32,32,32,1.0,0.44656579357365794,0.0,6.213748240470887
33,200,2,0.01,0.018034969789896667,0.07132256315743506,63.18839683532715
33,160,6,0.0375,0.10128398249931789,3.2050905334243873e-24,51.09267158508301
33,192,12,0.0625,0.07503216608032036,5.784487800741533e-14,60.121436500549315
33,176,16,0.0909,0.06984887347116,2.699239469243591e-12,55.24213514328003
33,200,24,0.12,0.08375270144781213,4.904421774662515e-17,62.9166166305542
33,192,28,0.1458,0.09462324685431213,2.4844572255063832e-21,60.46784830093384
33,160,28,0.175,0.08735994345008663,2.1027922709656064e-18,51.481611824035646
33,160,32,0.2,0.15696753809589986,3.488618460936758e-56,50.201839447021484
33,96,20,0.2083,0.1363064705821865,1.1196055309186095e-42,31.95327696800232
33,128,32,0.25,0.1167945025327837,1.0294023438932837e-31,41.72728033065796
33,112,32,0.2857,0.1507894365987945,6.137845024340701e-52,36.88979797363281
33,64,20,0.3125,0.1803051611310516,7.79056324946028e-74,22.549055767059325
33,56,20,0.3571,0.21530159869701596,3.3329951821478975e-105,20.252191257476806
33,80,32,0.4,0.17113541086986753,1.3602159069430287e-66,26.34242925643921
33,56,24,0.4286,0.24771669067716692,1.0517520377083218e-139,19.684574556350707
33,64,28,0.4375,0.23370005464500054,3.9705411711930645e-124,20.495655393600465
33,64,32,0.5,0.2322600885546009,1.3862024912125774e-122,21.871623229980468
33,56,32,0.5714,0.31545177328651774,6.967406167592292e-230,17.8779176235199
33,48,28,0.5833,0.28798880541588806,2.9803716148407453e-190,12.02666494846344
33,40,24,0.6,0.3346414174064142,3.391840875175138e-260,11.884321331977844
33,32,20,0.625,0.45664478350244786,0.0,6.930054926872254
33,48,32,0.6667,0.3548351539523515,1.569815586652166e-294,13.878153324127197
33,40,28,0.7,0.4326504294785043,0.0,8.973188662528992
33,28,20,0.7143,0.46294813071348134,0.0,6.535566985607147
33,32,24,0.75,0.39131281245712807,0.0,8.42013177871704
33,40,32,0.8,0.3281520436975204,1.0690452707895307e-249,10.962050485610963
33,24,20,0.8333,0.5050144242221443,0.0,1.803929042816162
33,28,24,0.8571,0.45480834790808344,0.0,8.126580500602723
33,32,28,0.875,0.46607962022879623,0.0,7.846586394309997
33,32,32,1.0,0.3936320252523202,0.0,10.435923409461974
34,200,2,0.01,0.04766993056552576,1.8504314249911846e-06,62.958063220977785
34,160,6,0.0375,0.09994235579623062,1.2695009352297825e-23,51.92662925720215
34,192,12,0.0625,0.08548180003634821,1.1017098783429218e-17,59.54991836547852
34,176,16,0.0909,0.08363126074756866,5.4405602917434194e-17,54.764924144744874
34,200,24,0.12,0.08533532037673065,1.2517400428648368e-17,63.06650114059448
34,192,28,0.1458,0.05361913754806412,8.090306940337936e-08,59.76099557876587
34,160,28,0.175,0.09803518882292983,8.703278328929961e-23,50.51784896850586
34,160,32,0.2,0.1265762481880406,5.394489119135841e-37,51.45339059829712
34,96,20,0.2083,0.13556024806431985,3.163449742246704e-42,31.74270453453064
34,128,32,0.25,0.12180653358923148,2.2950414270188834e-34,41.43453912734985
34,112,32,0.2857,0.15944085352662457,6.2128756278754215e-58,36.326940822601316
34,64,20,0.3125,0.24659832568198325,2.005222527151871e-138,21.671244859695435
34,56,20,0.3571,0.25645240682052406,6.251297268263374e-150,20.086572408676147
34,80,32,0.4,0.1927772166743505,2.4887239531541705e-84,27.398843908309935
34,56,24,0.4286,0.22363699859237002,1.448914122475016e-113,17.045414876937866
34,64,28,0.4375,0.22051032917710328,2.180045042558817e-110,22.506514596939088
34,64,32,0.5,0.2777354805053548,1.509608712309394e-176,20.12854814529419
34,56,32,0.5714,0.25382442048624426,8.213194330942945e-147,18.564565896987915
34,48,28,0.5833,0.287156201463562,4.063431364766127e-189,14.89424958229065
34,40,24,0.6,0.37374202229342024,0.0,13.520742487907409
34,32,20,0.625,0.42267144107071436,0.0,8.863778257369995
34,48,32,0.6667,0.3227081462150814,4.364674463906463e-241,16.482096242904664
34,40,28,0.7,0.40368973950489734,0.0,9.7097487449646
34,28,20,0.7143,0.450192299965923,0.0,3.907334065437317
34,32,24,0.75,0.45591059914710597,0.0,6.762277507781983
34,40,32,0.8,0.383001700274017,0.0,11.406056571006776
34,24,20,0.8333,0.45778981925389817,0.0,5.8998208284378055
34,28,24,0.8571,0.3894653647986537,0.0,7.175689566135406
34,32,28,0.875,0.4132413519644135,0.0,7.931306457519531
34,32,32,1.0,0.4551909469119095,0.0,7.975521457195282
35,200,2,0.01,0.03548234294544114,0.00038683194979122204,62.93698577880859
35,160,6,0.0375,0.08086392905470942,5.557391575013596e-16,51.117880153656
35,192,12,0.0625,0.07879190574857477,3.010401819141112e-15,60.2068904876709
35,176,16,0.0909,0.09353637502606828,7.048477345149272e-21,55.09416599273682
35,200,24,0.12,0.09195760787253142,3.1378689359032364e-20,62.838471221923825
35,192,28,0.1458,0.08001430118594335,1.1168909816712228e-15,61.40092258453369
35,160,28,0.175,0.10990291876147562,2.982708232295088e-28,50.743687343597415
35,160,32,0.2,0.1159661491481311,2.7540602659158094e-31,50.86695928573609
35,96,20,0.2083,0.12134608597207101,4.0656293922316576e-34,32.84521923065186
35,128,32,0.25,0.15327872068142845,1.2554384391334662e-53,41.24115648269653
35,112,32,0.2857,0.1307331069944743,2.2743049070927937e-39,36.54725189208985
35,64,20,0.3125,0.2640314944083149,3.9513559591770926e-159,21.66646957397461
35,56,20,0.3571,0.2481644186976442,3.217700150211656e-140,19.73177628517151
35,80,32,0.4,0.21601044363610444,6.6877328987811365e-106,26.806498050689697
35,56,24,0.4286,0.28453751288537515,1.4200569461836145e-185,19.20942234992981
35,64,28,0.4375,0.24182232831022327,4.968468192955818e-133,22.290803575515746
35,64,32,0.5,0.2327336102273361,4.32115535370919e-123,20.97483925819397
35,56,32,0.5714,0.24063757230637572,1.0374898506908706e-131,19.769205951690672
35,48,28,0.5833,0.3483255470552555,3.4925651999430007e-283,13.770859122276306
35,40,24,0.6,0.36888199616882,0.0,10.022469925880433
35,32,20,0.625,0.42046184057261843,0.0,6.811141324043274
35,48,32,0.6667,0.32713089117130895,4.547665029980279e-248,12.419389748573304
35,40,28,0.7,0.3358157531741575,4.010079697575346e-262,10.778047180175781
35,28,20,0.7143,0.4224772332247723,0.0,8.961167001724244
35,32,24,0.75,0.43855471488554715,0.0,7.139180481433868
35,40,32,0.8,0.4292860192408602,0.0,10.997772932052612
35,24,20,0.8333,0.44931194126911944,0.0,7.515342879295349
35,28,24,0.8571,0.4844178261081783,0.0,6.024811339378357
35,32,28,0.875,0.4402577517465775,0.0,9.107629346847535
35,32,32,1.0,0.3902865202588652,0.0,9.582253527641296
36,200,2,0.01,0.04355947936446291,1.3157358201680197e-05,63.19264430999756
36,160,6,0.0375,0.03955825184160366,7.593524782035961e-05,51.58249702453613
36,192,12,0.0625,0.07235052116196518,4.3679454546918186e-13,60.76435651779175
36,176,16,0.0909,0.094906794525083,1.88898681271016e-21,55.04859886169434
36,200,24,0.12,0.07602669487996333,2.6834877203448007e-14,61.69432287216186
36,192,28,0.1458,0.07810167261876372,5.234737361571408e-15,60.42135581970215
36,160,28,0.175,0.09120080114330709,6.362499299305734e-20,50.540755081176755
36,160,32,0.2,0.08525988451953177,1.3366945327491268e-17,51.08639860153198
36,96,20,0.2083,0.14853409976968612,1.9665265098613192e-50,31.825593042373658
36,128,32,0.25,0.1247552793331407,5.593996192357039e-36,41.67894811630249
36,112,32,0.2857,0.17821562752180578,3.7758542749910254e-72,35.93476486206055
36,64,20,0.3125,0.2201850794338508,4.636306743041257e-110,21.607840967178344
36,56,20,0.3571,0.26989928279899283,1.8337188172116403e-166,19.498852443695068
36,80,32,0.4,0.17033043460781533,5.627516075599051e-66,26.072365760803223
36,56,24,0.4286,0.2855783280237833,5.604300628559145e-187,18.769995498657227
36,64,28,0.4375,0.23411043183710434,1.4360647666195697e-124,22.479621028900148
36,64,32,0.5,0.2632007789200078,4.168662169969481e-158,22.093189001083374
36,56,32,0.5714,0.2664071266920713,4.467648431802476e-162,19.909729528427125
36,48,28,0.5833,0.36027474435874746,3.2068929996655043e-304,14.774251031875611
36,40,24,0.6,0.3671835693838357,0.0,10.713700342178345
36,32,20,0.625,0.44611310698513107,0.0,5.279002177715301
36,48,32,0.6667,0.2533811121618111,2.735122479284913e-146,16.4216349363327
36,40,28,0.7,0.32428362444283626,1.4662120256203086e-243,12.051277470588683
36,28,20,0.7143,0.32844742392847426,3.603095990924853e-250,8.049694967269897
36,32,24,0.75,0.35714207073142074,1.2873244604213311e-298,8.549048781394958
36,40,32,0.8,0.3937221747852217,0.0,10.841706705093383
36,24,20,0.8333,0.44556677031966774,0.0,4.849924874305725
36,28,24,0.8571,0.4679174125911741,0.0,7.662560701370239
36,32,28,0.875,0.4543560262155602,0.0,7.424974679946899
36,32,32,1.0,0.41217935870979355,0.0,6.959354019165039
37,200,2,0.01,0.040738315200927085,4.6011612742455e-05,63.4077109336853
37,160,6,0.0375,0.08366269844421635,5.296464843540586e-17,50.98207712173462
37,192,12,0.0625,0.08380861037237344,4.675448674990993e-17,60.52932691574097
37,176,16,0.0909,0.08921550895300091,3.9533502830317587e-19,55.568330478668216
37,200,24,0.12,0.09026656940446166,1.5104761428531928e-19,62.127032089233396
37,192,28,0.1458,0.09413828218212786,3.962273743004347e-21,60.1195574760437
37,160,28,0.175,0.10874558247534137,1.08432880637272e-27,52.01557722091675
37,160,32,0.2,0.13665794948764848,6.850348123696154e-43,50.72439661026001
37,96,20,0.2083,0.1763727089408752,1.112421632798692e-70,31.985511922836302
37,128,32,0.25,0.14891606795391846,1.0973598606133493e-50,41.26945810317993
37,112,32,0.2857,0.14566736723298568,1.4915428171699955e-48,35.162683963775635
37,64,20,0.3125,0.2001778184857782,6.493584440552795e-91,20.55934348106384
37,56,20,0.3571,0.24836087792360878,1.9121178115709845e-140,18.166219806671144
37,80,32,0.4,0.2148768295767022,8.702382144025967e-105,26.774584770202637
37,56,24,0.4286,0.25313912678339123,5.269065966887681e-146,19.592312002182005
37,64,28,0.4375,0.21795039490350393,8.005577931227509e-108,22.165182971954344
37,64,32,0.5,0.21940999306609993,2.785951547143228e-109,22.72993745803833
